id,date,neighborhood,category,status,lat,lng,valuation,description
12240,2018-07-28,Potrero Hill,Blocked Street or Sidewalk,Closed,37.76363,-122.385261,,Service request #12240: noise complaint reported by resident
12241,2018-07-25,Potrero Hill,Damaged Property,Closed,37.774428,-122.409932,,Service request #12241: general request reported by resident
12242,2018-07-05,Potrero Hill,Parking Enforcement,In Progress,37.767608,-122.407713,,Service request #12242: water leak reported by resident
12243,2018-07-09,Potrero Hill,Abandoned Vehicle,Closed,37.742347,-122.392334,,Service request #12243: illegal dumping reported by resident
12244,2018-07-05,Potrero Hill,Overflowing Trash,Closed,37.753053,-122.390545,,Service request #12244: encampment reported by resident
12245,2018-07-01,Potrero Hill,Park Maintenance,Pending,37.772944,-122.416018,,Service request #12245: tree maintenance reported by resident
12246,2018-07-01,Potrero Hill,Park Maintenance,Open,37.754229,-122.391393,,Service request #12246: overflowing trash reported by resident
12247,2018-07-09,Potrero Hill,Water Leak,Referred,37.762729,-122.399556,,Service request #12247: damaged property reported by resident
12248,2018-07-08,Potrero Hill,Noise Complaint,Closed,37.778164,-122.387753,,Service request #12248: parking enforcement reported by resident
12249,2018-07-04,Potrero Hill,Overflowing Trash,Open,37.770324,-122.394861,,Service request #12249: graffiti reported by resident
12250,2018-07-01,Potrero Hill,General Request,Open,37.752005,-122.410809,,Service request #12250: building maintenance reported by resident
12251,2018-07-20,Potrero Hill,Building Maintenance,Referred,37.75763,-122.398122,,Service request #12251: encampment reported by resident
12252,2018-07-08,Potrero Hill,Building Maintenance,Closed,37.750903,-122.39561,,Service request #12252: park maintenance reported by resident
12253,2018-07-18,Potrero Hill,Streetlight Out,Closed,37.772853,-122.396339,,Service request #12253: parking enforcement reported by resident
12254,2018-07-05,Potrero Hill,Streetlight Out,Pending,37.756824,-122.395465,,Service request #12254: overflowing trash reported by resident
12255,2018-07-23,Potrero Hill,General Request,Open,37.747599,-122.395435,,Service request #12255: streetlight out reported by resident
12256,2018-07-27,Potrero Hill,General Request,Closed,37.768362,-122.404296,,Service request #12256: sewer issues reported by resident
12257,2018-07-02,Potrero Hill,Pothole,Pending,37.760012,-122.400616,,Service request #12257: building maintenance reported by resident
12258,2018-07-31,Potrero Hill,Overflowing Trash,Closed,37.777553,-122.388261,,Service request #12258: building maintenance reported by resident
12259,2018-07-06,Potrero Hill,Damaged Property,Duplicate,37.752524,-122.398,,Service request #12259: water leak reported by resident
12260,2018-07-12,Potrero Hill,Streetlight Out,Duplicate,37.750817,-122.398767,,Service request #12260: overflowing trash reported by resident
12261,2018-07-31,Potrero Hill,Building Maintenance,Closed,37.769126,-122.393652,,Service request #12261: abandoned vehicle reported by resident
12262,2018-07-07,Potrero Hill,Blocked Street or Sidewalk,Closed,37.766659,-122.390667,,Service request #12262: abandoned vehicle reported by resident
12263,2018-07-21,Potrero Hill,Parking Enforcement,Closed,37.756476,-122.416374,,Service request #12263: streetlight out reported by resident
12264,2018-07-04,Potrero Hill,Overflowing Trash,Closed,37.747066,-122.392274,,Service request #12264: general request reported by resident
12265,2018-07-04,Potrero Hill,Streetlight Out,Closed,37.743138,-122.41664,,Service request #12265: water leak reported by resident
12266,2018-07-28,Potrero Hill,Park Maintenance,Closed,37.756887,-122.396995,,Service request #12266: tree maintenance reported by resident
12267,2018-07-19,Potrero Hill,Water Leak,Closed,37.740031,-122.395729,,Service request #12267: park maintenance reported by resident
12268,2018-07-14,Potrero Hill,Water Leak,Pending,37.758558,-122.39992,,Service request #12268: illegal dumping reported by resident
12269,2018-07-28,Potrero Hill,Streetlight Out,Duplicate,37.754681,-122.400412,,Service request #12269: street and sidewalk cleaning reported by resident
12270,2018-07-04,Potrero Hill,Tree Maintenance,Closed,37.769755,-122.404118,,Service request #12270: water leak reported by resident
12271,2018-07-02,Potrero Hill,Graffiti,Closed,37.740855,-122.386741,,Service request #12271: street and sidewalk cleaning reported by resident
12272,2018-07-16,Potrero Hill,Street and Sidewalk Cleaning,Closed,37.762845,-122.393039,,Service request #12272: street and sidewalk cleaning reported by resident
12273,2018-07-09,Potrero Hill,Sewer Issues,Open,37.75783,-122.41223,,Service request #12273: sewer issues reported by resident
12274,2018-07-29,Potrero Hill,Abandoned Vehicle,Closed,37.755727,-122.39397,,Service request #12274: street and sidewalk cleaning reported by resident
12275,2018-07-01,Potrero Hill,Illegal Dumping,Closed,37.779944,-122.388271,,Service request #12275: street and sidewalk cleaning reported by resident
12276,2018-07-26,Potrero Hill,Tree Maintenance,Closed,37.751212,-122.42354,,Service request #12276: streetlight out reported by resident
12277,2018-07-11,Potrero Hill,Blocked Street or Sidewalk,In Progress,37.753963,-122.419096,,Service request #12277: encampment reported by resident
12278,2018-07-10,Potrero Hill,Street and Sidewalk Cleaning,Pending,37.781519,-122.398249,,Service request #12278: abandoned vehicle reported by resident
12279,2018-07-01,Potrero Hill,Tree Maintenance,Closed,37.76,-122.396678,,Service request #12279: noise complaint reported by resident
12280,2018-07-28,Potrero Hill,Tree Maintenance,Pending,37.758978,-122.405596,,Service request #12280: overflowing trash reported by resident
12281,2018-07-18,Potrero Hill,Tree Maintenance,Pending,37.784194,-122.405609,,Service request #12281: general request reported by resident
12282,2018-07-08,Potrero Hill,Streetlight Out,Closed,37.761088,-122.399347,,Service request #12282: building maintenance reported by resident
12283,2018-07-22,Potrero Hill,Building Maintenance,Closed,37.761876,-122.392239,,Service request #12283: noise complaint reported by resident
12284,2018-07-15,Potrero Hill,Parking Enforcement,Closed,37.768623,-122.401226,,Service request #12284: general request reported by resident
12285,2018-07-07,Potrero Hill,Blocked Street or Sidewalk,Pending,37.751477,-122.380994,,Service request #12285: sewer issues reported by resident
12286,2018-07-10,Potrero Hill,Pothole,Closed,37.746518,-122.399245,,Service request #12286: illegal dumping reported by resident
12287,2018-07-20,Potrero Hill,Illegal Dumping,Referred,37.749971,-122.396676,,Service request #12287: general request reported by resident
12288,2018-07-23,Potrero Hill,Damaged Property,In Progress,37.762278,-122.383865,,Service request #12288: park maintenance reported by resident
12289,2018-07-16,Potrero Hill,Building Maintenance,Closed,37.736987,-122.403651,,Service request #12289: park maintenance reported by resident
12290,2023-08-31,Financial District,Illegal Dumping,Pending,37.792484,-122.403309,,Service request #12290: damaged property reported by resident
12291,2023-08-10,Financial District,Noise Complaint,In Progress,37.786205,-122.398619,,Service request #12291: abandoned vehicle reported by resident
12292,2023-08-15,Financial District,Street and Sidewalk Cleaning,Duplicate,37.804105,-122.396015,,Service request #12292: illegal dumping reported by resident
12293,2023-08-03,Financial District,Abandoned Vehicle,In Progress,37.768619,-122.398389,,Service request #12293: blocked street or sidewalk reported by resident
12294,2023-08-16,Financial District,Tree Maintenance,Closed,37.818095,-122.393416,,Service request #12294: pothole reported by resident
12295,2023-08-02,Financial District,Street and Sidewalk Cleaning,Open,37.78274,-122.395738,,Service request #12295: sewer issues reported by resident
12296,2023-08-06,Financial District,Overflowing Trash,Closed,37.789599,-122.390284,,Service request #12296: overflowing trash reported by resident
12297,2023-08-16,Financial District,Streetlight Out,In Progress,37.789602,-122.422469,,Service request #12297: pothole reported by resident
12298,2023-08-18,Financial District,Park Maintenance,Pending,37.802681,-122.400919,,Service request #12298: park maintenance reported by resident
12299,2023-08-17,Financial District,General Request,Referred,37.785971,-122.402042,,Service request #12299: damaged property reported by resident
12300,2023-08-15,Financial District,Illegal Dumping,Pending,37.820443,-122.388891,,Service request #12300: tree maintenance reported by resident
12301,2023-08-08,Financial District,Street and Sidewalk Cleaning,In Progress,37.770678,-122.393187,,Service request #12301: building maintenance reported by resident
12302,2023-08-27,Financial District,Noise Complaint,Duplicate,37.802595,-122.420169,,Service request #12302: damaged property reported by resident
12303,2023-08-20,Financial District,Noise Complaint,Closed,37.80055,-122.396897,,Service request #12303: water leak reported by resident
12304,2023-08-02,Financial District,Street and Sidewalk Cleaning,Closed,37.812224,-122.410756,,Service request #12304: damaged property reported by resident
12305,2023-08-20,Financial District,Damaged Property,Closed,37.80961,-122.392668,,Service request #12305: parking enforcement reported by resident
12306,2023-08-26,Financial District,Parking Enforcement,Duplicate,37.80814,-122.411827,,Service request #12306: park maintenance reported by resident
12307,2023-08-18,Financial District,Park Maintenance,Open,37.799976,-122.405198,,Service request #12307: overflowing trash reported by resident
12308,2023-08-06,Financial District,Overflowing Trash,Referred,37.801719,-122.401176,,Service request #12308: blocked street or sidewalk reported by resident
12309,2023-08-18,Financial District,Building Maintenance,Closed,37.799698,-122.407158,,Service request #12309: general request reported by resident
12310,2023-08-01,Financial District,Streetlight Out,Closed,37.798749,-122.400017,,Service request #12310: street and sidewalk cleaning reported by resident
12311,2023-08-26,Financial District,Park Maintenance,Open,37.791658,-122.407532,,Service request #12311: abandoned vehicle reported by resident
12312,2023-08-24,Financial District,Water Leak,Closed,37.800282,-122.40554,,Service request #12312: general request reported by resident
12313,2023-08-31,Financial District,Overflowing Trash,Duplicate,37.797896,-122.38746,,Service request #12313: sewer issues reported by resident
12314,2023-08-29,Financial District,Abandoned Vehicle,In Progress,37.786737,-122.396803,,Service request #12314: park maintenance reported by resident
12315,2023-08-17,Financial District,Parking Enforcement,Closed,37.778905,-122.397169,,Service request #12315: illegal dumping reported by resident
12316,2023-08-01,Financial District,Abandoned Vehicle,Closed,37.802655,-122.403889,,Service request #12316: building maintenance reported by resident
12317,2023-08-29,Financial District,Overflowing Trash,Pending,37.799735,-122.38855,,Service request #12317: park maintenance reported by resident
12318,2023-08-26,Financial District,Park Maintenance,In Progress,37.793937,-122.398353,,Service request #12318: parking enforcement reported by resident
12319,2023-08-26,Financial District,Pothole,Closed,37.772407,-122.39258,,Service request #12319: overflowing trash reported by resident
12320,2023-08-25,Financial District,Noise Complaint,Open,37.805156,-122.396339,,Service request #12320: noise complaint reported by resident
12321,2023-08-28,Financial District,Park Maintenance,Closed,37.797548,-122.392871,,Service request #12321: building maintenance reported by resident
12322,2023-08-25,Financial District,Illegal Dumping,Closed,37.803147,-122.402889,,Service request #12322: parking enforcement reported by resident
12323,2023-08-10,Financial District,Park Maintenance,Closed,37.801498,-122.410705,,Service request #12323: general request reported by resident
12324,2023-08-05,Financial District,Pothole,Open,37.789559,-122.398265,,Service request #12324: blocked street or sidewalk reported by resident
12325,2023-08-19,Financial District,Water Leak,Closed,37.773253,-122.41076,,Service request #12325: general request reported by resident
12326,2023-08-11,Financial District,Noise Complaint,Open,37.783485,-122.398274,,Service request #12326: blocked street or sidewalk reported by resident
12327,2023-08-26,Financial District,Parking Enforcement,Closed,37.787819,-122.393872,,Service request #12327: overflowing trash reported by resident
12328,2023-08-03,Financial District,Blocked Street or Sidewalk,Open,37.798187,-122.400415,,Service request #12328: parking enforcement reported by resident
12329,2023-08-29,Financial District,Water Leak,Closed,37.803004,-122.404989,,Service request #12329: building maintenance reported by resident
12330,2023-08-25,Financial District,Building Maintenance,Pending,37.78837,-122.397089,,Service request #12330: sewer issues reported by resident
12331,2023-08-19,Financial District,Encampment,Duplicate,37.79732,-122.405207,,Service request #12331: encampment reported by resident
12332,2023-08-06,Financial District,Noise Complaint,Pending,37.779248,-122.387115,,Service request #12332: building maintenance reported by resident
12333,2023-08-10,Financial District,Streetlight Out,Duplicate,37.78454,-122.383124,,Service request #12333: abandoned vehicle reported by resident
12334,2019-07-25,Outer Richmond,Overflowing Trash,Duplicate,37.777524,-122.515009,,Service request #12334: damaged property reported by resident
12335,2019-07-27,Outer Richmond,Graffiti,Open,37.773324,-122.504694,,Service request #12335: noise complaint reported by resident
12336,2019-07-19,Outer Richmond,Abandoned Vehicle,Pending,37.776928,-122.490267,,Service request #12336: building maintenance reported by resident
12337,2019-07-31,Outer Richmond,Sewer Issues,In Progress,37.779797,-122.492426,,Service request #12337: illegal dumping reported by resident
12338,2019-07-16,Outer Richmond,Parking Enforcement,Closed,37.799219,-122.515586,,Service request #12338: overflowing trash reported by resident
12339,2019-07-31,Outer Richmond,Street and Sidewalk Cleaning,Closed,37.778596,-122.486942,,Service request #12339: pothole reported by resident
12340,2019-07-08,Outer Richmond,Blocked Street or Sidewalk,Referred,37.773447,-122.490435,,Service request #12340: sewer issues reported by resident
12341,2019-07-10,Outer Richmond,Parking Enforcement,In Progress,37.76658,-122.494384,,Service request #12341: water leak reported by resident
12342,2019-07-20,Outer Richmond,Water Leak,Closed,37.780189,-122.510123,,Service request #12342: park maintenance reported by resident
12343,2019-07-26,Outer Richmond,Tree Maintenance,Closed,37.767772,-122.496744,,Service request #12343: pothole reported by resident
12344,2019-07-04,Outer Richmond,Damaged Property,Open,37.769866,-122.477462,,Service request #12344: streetlight out reported by resident
12345,2019-07-23,Outer Richmond,Damaged Property,Closed,37.747346,-122.499716,,Service request #12345: illegal dumping reported by resident
12346,2019-07-18,Outer Richmond,Graffiti,Closed,37.787424,-122.498845,,Service request #12346: abandoned vehicle reported by resident
12347,2019-07-13,Outer Richmond,Pothole,Pending,37.779172,-122.505805,,Service request #12347: tree maintenance reported by resident
12348,2019-07-31,Outer Richmond,Graffiti,Pending,37.771085,-122.504823,,Service request #12348: tree maintenance reported by resident
12349,2019-07-24,Outer Richmond,Streetlight Out,Referred,37.771253,-122.512111,,Service request #12349: general request reported by resident
12350,2019-07-05,Outer Richmond,Sewer Issues,In Progress,37.767291,-122.514809,,Service request #12350: water leak reported by resident
12351,2019-07-28,Outer Richmond,Park Maintenance,Closed,37.770799,-122.50845,,Service request #12351: noise complaint reported by resident
12352,2019-07-20,Outer Richmond,Damaged Property,Closed,37.771462,-122.503066,,Service request #12352: blocked street or sidewalk reported by resident
12353,2019-07-01,Outer Richmond,Damaged Property,Duplicate,37.775627,-122.498363,,Service request #12353: blocked street or sidewalk reported by resident
12354,2019-07-30,Outer Richmond,Overflowing Trash,Closed,37.770193,-122.503061,,Service request #12354: street and sidewalk cleaning reported by resident
12355,2019-07-17,Outer Richmond,Building Maintenance,Closed,37.77721,-122.509002,,Service request #12355: pothole reported by resident
12356,2019-07-01,Outer Richmond,General Request,Duplicate,37.776645,-122.495196,,Service request #12356: encampment reported by resident
12357,2019-07-08,Outer Richmond,Blocked Street or Sidewalk,In Progress,37.773182,-122.478736,,Service request #12357: overflowing trash reported by resident
12358,2019-07-20,Outer Richmond,Pothole,Closed,37.776211,-122.495734,,Service request #12358: parking enforcement reported by resident
12359,2019-07-17,Outer Richmond,Sewer Issues,Closed,37.759481,-122.508759,,Service request #12359: water leak reported by resident
12360,2019-07-24,Outer Richmond,Damaged Property,Closed,37.785628,-122.491419,,Service request #12360: abandoned vehicle reported by resident
12361,2019-07-13,Outer Richmond,Noise Complaint,Pending,37.782757,-122.508219,,Service request #12361: overflowing trash reported by resident
12362,2019-07-23,Outer Richmond,General Request,Closed,37.765085,-122.484795,,Service request #12362: noise complaint reported by resident
12363,2019-07-14,Outer Richmond,Blocked Street or Sidewalk,Closed,37.780737,-122.516653,,Service request #12363: sewer issues reported by resident
12364,2019-07-17,Outer Richmond,Building Maintenance,In Progress,37.772951,-122.499176,,Service request #12364: overflowing trash reported by resident
12365,2019-07-19,Outer Richmond,Overflowing Trash,Pending,37.777282,-122.500421,,Service request #12365: damaged property reported by resident
12366,2019-07-20,Outer Richmond,Graffiti,In Progress,37.782969,-122.495012,,Service request #12366: noise complaint reported by resident
12367,2019-07-19,Outer Richmond,Parking Enforcement,Duplicate,37.787574,-122.500736,,Service request #12367: illegal dumping reported by resident
12368,2019-07-02,Outer Richmond,Building Maintenance,Closed,37.778309,-122.506523,,Service request #12368: water leak reported by resident
12369,2019-07-06,Outer Richmond,Encampment,Closed,37.763079,-122.507514,,Service request #12369: street and sidewalk cleaning reported by resident
12370,2019-07-21,Outer Richmond,Street and Sidewalk Cleaning,Closed,37.755522,-122.504357,,Service request #12370: overflowing trash reported by resident
12371,2019-07-09,Outer Richmond,Sewer Issues,Closed,37.774021,-122.503925,,Service request #12371: building maintenance reported by resident
12372,2019-07-21,Outer Richmond,Water Leak,Closed,37.774691,-122.4996,,Service request #12372: water leak reported by resident
12373,2019-07-06,Outer Richmond,Damaged Property,Closed,37.771496,-122.492481,,Service request #12373: blocked street or sidewalk reported by resident
12374,2019-07-16,Outer Richmond,Street and Sidewalk Cleaning,Open,37.751142,-122.511006,,Service request #12374: pothole reported by resident
12375,2019-07-01,Outer Richmond,Graffiti,Closed,37.78156,-122.48836,,Service request #12375: general request reported by resident
12376,2019-07-25,Outer Richmond,Sewer Issues,Pending,37.774831,-122.49847,,Service request #12376: abandoned vehicle reported by resident
12377,2019-07-08,Outer Richmond,Overflowing Trash,In Progress,37.785377,-122.499339,,Service request #12377: general request reported by resident
12378,2019-07-03,Outer Richmond,Damaged Property,Pending,37.789443,-122.500922,,Service request #12378: blocked street or sidewalk reported by resident
12379,2019-07-06,Outer Richmond,Park Maintenance,Closed,37.796926,-122.510399,,Service request #12379: abandoned vehicle reported by resident
12380,2019-07-12,Outer Richmond,Damaged Property,Closed,37.777517,-122.49956,,Service request #12380: park maintenance reported by resident
12381,2019-07-09,Outer Richmond,Pothole,Pending,37.774477,-122.489509,,Service request #12381: building maintenance reported by resident
12382,2019-07-17,Outer Richmond,Park Maintenance,In Progress,37.772393,-122.497715,,Service request #12382: pothole reported by resident
12383,2019-07-22,Outer Richmond,Water Leak,Duplicate,37.76579,-122.518238,,Service request #12383: parking enforcement reported by resident
12384,2019-07-17,Outer Richmond,Water Leak,Closed,37.791644,-122.514982,,Service request #12384: park maintenance reported by resident
12385,2019-08-11,North Beach,Sewer Issues,Closed,37.799494,-122.413685,,Service request #12385: streetlight out reported by resident
12386,2019-08-04,North Beach,Street and Sidewalk Cleaning,Pending,37.817439,-122.416235,,Service request #12386: abandoned vehicle reported by resident
12387,2019-08-21,North Beach,Graffiti,Closed,37.800138,-122.400994,,Service request #12387: sewer issues reported by resident
12388,2019-08-20,North Beach,Noise Complaint,Open,37.803979,-122.416086,,Service request #12388: illegal dumping reported by resident
12389,2019-08-28,North Beach,Noise Complaint,Open,37.795275,-122.42561,,Service request #12389: noise complaint reported by resident
12390,2019-08-01,North Beach,Abandoned Vehicle,Closed,37.82121,-122.406289,,Service request #12390: abandoned vehicle reported by resident
12391,2019-08-13,North Beach,Streetlight Out,In Progress,37.817599,-122.409851,,Service request #12391: damaged property reported by resident
12392,2019-08-16,North Beach,Blocked Street or Sidewalk,Closed,37.789699,-122.403914,,Service request #12392: encampment reported by resident
12393,2019-08-06,North Beach,General Request,Closed,37.831599,-122.414179,,Service request #12393: overflowing trash reported by resident
12394,2019-08-30,North Beach,Encampment,Open,37.812146,-122.393746,,Service request #12394: overflowing trash reported by resident
12395,2019-08-19,North Beach,Damaged Property,Closed,37.795997,-122.417993,,Service request #12395: encampment reported by resident
12396,2019-08-12,North Beach,Parking Enforcement,Open,37.80089,-122.403362,,Service request #12396: noise complaint reported by resident
12397,2019-08-19,North Beach,Damaged Property,Closed,37.809958,-122.396419,,Service request #12397: parking enforcement reported by resident
12398,2019-08-18,North Beach,Damaged Property,Referred,37.803134,-122.394906,,Service request #12398: graffiti reported by resident
12399,2019-08-17,North Beach,Encampment,Closed,37.806727,-122.411627,,Service request #12399: park maintenance reported by resident
12400,2019-08-09,North Beach,Tree Maintenance,Referred,37.809551,-122.416875,,Service request #12400: blocked street or sidewalk reported by resident
12401,2019-08-22,North Beach,Park Maintenance,In Progress,37.8064,-122.409184,,Service request #12401: general request reported by resident
12402,2019-08-31,North Beach,Building Maintenance,In Progress,37.788892,-122.391974,,Service request #12402: damaged property reported by resident
12403,2019-08-09,North Beach,Pothole,Closed,37.81847,-122.409185,,Service request #12403: damaged property reported by resident
12404,2019-08-19,North Beach,Illegal Dumping,Open,37.789299,-122.401642,,Service request #12404: street and sidewalk cleaning reported by resident
12405,2019-08-18,North Beach,Parking Enforcement,Referred,37.809311,-122.425004,,Service request #12405: tree maintenance reported by resident
12406,2019-08-27,North Beach,Park Maintenance,Referred,37.801675,-122.399497,,Service request #12406: parking enforcement reported by resident
12407,2019-08-20,North Beach,Street and Sidewalk Cleaning,Open,37.832401,-122.41196,,Service request #12407: general request reported by resident
12408,2019-08-03,North Beach,Pothole,Open,37.826272,-122.413748,,Service request #12408: water leak reported by resident
12409,2019-08-25,North Beach,Tree Maintenance,Closed,37.804591,-122.397784,,Service request #12409: blocked street or sidewalk reported by resident
12410,2019-08-14,North Beach,Blocked Street or Sidewalk,Open,37.800291,-122.418458,,Service request #12410: graffiti reported by resident
12411,2019-08-22,North Beach,Building Maintenance,In Progress,37.80599,-122.419102,,Service request #12411: tree maintenance reported by resident
12412,2019-08-22,North Beach,Noise Complaint,Open,37.81253,-122.398681,,Service request #12412: building maintenance reported by resident
12413,2019-08-10,North Beach,Water Leak,Pending,37.809087,-122.408897,,Service request #12413: encampment reported by resident
12414,2019-08-02,North Beach,Building Maintenance,Referred,37.812125,-122.406944,,Service request #12414: sewer issues reported by resident
12415,2019-08-04,North Beach,General Request,Closed,37.810946,-122.395105,,Service request #12415: streetlight out reported by resident
12416,2019-08-27,North Beach,Encampment,Closed,37.811436,-122.406276,,Service request #12416: general request reported by resident
12417,2019-08-26,North Beach,Illegal Dumping,Duplicate,37.792616,-122.398947,,Service request #12417: tree maintenance reported by resident
12418,2019-08-13,North Beach,Park Maintenance,Closed,37.805493,-122.425868,,Service request #12418: pothole reported by resident
12419,2019-08-19,North Beach,Park Maintenance,In Progress,37.804601,-122.401049,,Service request #12419: noise complaint reported by resident
12420,2019-08-29,North Beach,Streetlight Out,Duplicate,37.792771,-122.404521,,Service request #12420: pothole reported by resident
12421,2019-08-19,North Beach,Illegal Dumping,Closed,37.801301,-122.404599,,Service request #12421: sewer issues reported by resident
12422,2019-08-26,North Beach,Tree Maintenance,Closed,37.81843,-122.414405,,Service request #12422: building maintenance reported by resident
12423,2019-08-10,North Beach,Water Leak,Closed,37.800451,-122.425374,,Service request #12423: water leak reported by resident
12424,2019-08-15,North Beach,Blocked Street or Sidewalk,Closed,37.810584,-122.405727,,Service request #12424: sewer issues reported by resident
12425,2019-08-25,North Beach,Overflowing Trash,Closed,37.821411,-122.423577,,Service request #12425: general request reported by resident
12426,2019-08-01,North Beach,Illegal Dumping,Closed,37.817515,-122.413463,,Service request #12426: streetlight out reported by resident
12427,2019-08-10,North Beach,Sewer Issues,In Progress,37.817683,-122.412616,,Service request #12427: general request reported by resident
12428,2019-08-21,North Beach,General Request,Duplicate,37.798423,-122.400738,,Service request #12428: building maintenance reported by resident
12429,2019-08-24,North Beach,Water Leak,Closed,37.794481,-122.410389,,Service request #12429: pothole reported by resident
12430,2019-08-30,North Beach,Tree Maintenance,Pending,37.82223,-122.402568,,Service request #12430: damaged property reported by resident
12431,2019-08-03,North Beach,Pothole,Closed,37.787276,-122.422579,,Service request #12431: streetlight out reported by resident
12432,2019-08-01,North Beach,Noise Complaint,Referred,37.79305,-122.407313,,Service request #12432: water leak reported by resident
12433,2019-08-23,North Beach,Tree Maintenance,Pending,37.818452,-122.407395,,Service request #12433: sewer issues reported by resident
12434,2019-08-19,North Beach,Graffiti,Pending,37.803325,-122.41494,,Service request #12434: graffiti reported by resident
12435,2019-08-07,North Beach,Street and Sidewalk Cleaning,Closed,37.819049,-122.42359,,Service request #12435: building maintenance reported by resident
12436,2019-08-24,North Beach,General Request,In Progress,37.783551,-122.417269,,Service request #12436: sewer issues reported by resident
12437,2019-08-20,North Beach,Water Leak,Closed,37.796438,-122.415888,,Service request #12437: blocked street or sidewalk reported by resident
12438,2019-08-13,North Beach,Tree Maintenance,Closed,37.799463,-122.408447,,Service request #12438: streetlight out reported by resident
12439,2019-08-06,North Beach,Noise Complaint,Closed,37.81705,-122.416863,,Service request #12439: building maintenance reported by resident
12440,2019-08-29,North Beach,Encampment,Closed,37.795653,-122.406312,,Service request #12440: water leak reported by resident
12441,2019-08-16,North Beach,Parking Enforcement,Closed,37.811732,-122.395473,,Service request #12441: graffiti reported by resident
12442,2019-08-10,North Beach,Water Leak,Closed,37.81518,-122.403592,,Service request #12442: overflowing trash reported by resident
12443,2019-08-05,North Beach,Sewer Issues,Referred,37.818095,-122.42144,,Service request #12443: damaged property reported by resident
12444,2023-08-05,Outer Richmond,Damaged Property,Closed,37.805773,-122.50746,,Service request #12444: tree maintenance reported by resident
12445,2023-08-10,Outer Richmond,Damaged Property,Open,37.769186,-122.517463,,Service request #12445: water leak reported by resident
12446,2023-08-24,Outer Richmond,Blocked Street or Sidewalk,Duplicate,37.773196,-122.505755,,Service request #12446: blocked street or sidewalk reported by resident
12447,2023-08-13,Outer Richmond,Blocked Street or Sidewalk,Closed,37.789252,-122.490716,,Service request #12447: parking enforcement reported by resident
12448,2023-08-10,Outer Richmond,General Request,Referred,37.784614,-122.49985,,Service request #12448: blocked street or sidewalk reported by resident
12449,2023-08-23,Outer Richmond,Damaged Property,Referred,37.781465,-122.488554,,Service request #12449: abandoned vehicle reported by resident
12450,2023-08-06,Outer Richmond,Streetlight Out,Closed,37.776658,-122.504047,,Service request #12450: parking enforcement reported by resident
12451,2023-08-18,Outer Richmond,Noise Complaint,Pending,37.771705,-122.496071,,Service request #12451: streetlight out reported by resident
12452,2023-08-31,Outer Richmond,Parking Enforcement,Open,37.774336,-122.498971,,Service request #12452: general request reported by resident
12453,2023-08-17,Outer Richmond,Graffiti,Closed,37.783849,-122.490962,,Service request #12453: building maintenance reported by resident
12454,2023-08-29,Outer Richmond,Tree Maintenance,Open,37.784201,-122.506983,,Service request #12454: park maintenance reported by resident
12455,2023-08-07,Outer Richmond,Abandoned Vehicle,Open,37.786753,-122.506864,,Service request #12455: park maintenance reported by resident
12456,2023-08-21,Outer Richmond,Parking Enforcement,Open,37.778282,-122.500296,,Service request #12456: noise complaint reported by resident
12457,2023-08-10,Outer Richmond,Noise Complaint,Closed,37.775463,-122.506226,,Service request #12457: pothole reported by resident
12458,2023-08-04,Outer Richmond,Street and Sidewalk Cleaning,Open,37.764113,-122.496102,,Service request #12458: graffiti reported by resident
12459,2023-08-01,Outer Richmond,Pothole,Closed,37.780114,-122.516982,,Service request #12459: streetlight out reported by resident
12460,2023-08-31,Outer Richmond,Pothole,Closed,37.794676,-122.490588,,Service request #12460: streetlight out reported by resident
12461,2023-08-21,Outer Richmond,Parking Enforcement,Pending,37.780842,-122.503577,,Service request #12461: sewer issues reported by resident
12462,2023-08-02,Outer Richmond,Blocked Street or Sidewalk,Open,37.769067,-122.51103,,Service request #12462: overflowing trash reported by resident
12463,2023-08-20,Outer Richmond,Parking Enforcement,In Progress,37.780112,-122.5009,,Service request #12463: street and sidewalk cleaning reported by resident
12464,2023-08-27,Outer Richmond,Damaged Property,Pending,37.77355,-122.476221,,Service request #12464: graffiti reported by resident
12465,2023-08-16,Outer Richmond,Building Maintenance,Duplicate,37.780536,-122.501486,,Service request #12465: blocked street or sidewalk reported by resident
12466,2023-08-20,Outer Richmond,Damaged Property,Referred,37.779906,-122.510582,,Service request #12466: sewer issues reported by resident
12467,2023-08-01,Outer Richmond,Water Leak,In Progress,37.783721,-122.495448,,Service request #12467: street and sidewalk cleaning reported by resident
12468,2023-08-05,Outer Richmond,Parking Enforcement,Referred,37.769619,-122.496165,,Service request #12468: illegal dumping reported by resident
12469,2023-08-02,Outer Richmond,Street and Sidewalk Cleaning,Pending,37.78275,-122.49555,,Service request #12469: tree maintenance reported by resident
12470,2023-08-27,Outer Richmond,Park Maintenance,In Progress,37.780321,-122.486679,,Service request #12470: encampment reported by resident
12471,2023-08-14,Outer Richmond,Illegal Dumping,Open,37.765867,-122.498936,,Service request #12471: street and sidewalk cleaning reported by resident
12472,2023-08-04,Outer Richmond,Pothole,Referred,37.782764,-122.511105,,Service request #12472: street and sidewalk cleaning reported by resident
12473,2023-08-22,Outer Richmond,Tree Maintenance,Pending,37.771406,-122.508949,,Service request #12473: overflowing trash reported by resident
