id,date,neighborhood,category,status,lat,lng,valuation,description
BLD202207-7162,2022-07-11,Potrero Hill,Roof,Approved,37.75782,-122.407157,87373,Roof permit at 3262 Divisadero St
BLD202207-6749,2022-07-26,Potrero Hill,Electrical,Completed,37.750509,-122.406284,68458,Electrical permit at 8978 Geary Blvd
BLD202207-9471,2022-07-04,Potrero Hill,New Construction,On Hold,37.754235,-122.38212,656343,New Construction permit at 1179 Mission St
BLD202207-8411,2022-07-31,Potrero Hill,Solar Installation,Completed,37.740518,-122.396281,73851,Solar Installation permit at 6015 Columbus Ave
BLD202207-7869,2022-07-22,Potrero Hill,Addition,Under Review,37.769723,-122.400941,207434,Addition permit at 9996 Market St
BLD202207-6064,2022-07-12,Potrero Hill,HVAC Installation,Completed,37.762476,-122.393678,63465,HVAC Installation permit at 6878 Fulton St
BLD202207-6845,2022-07-26,Potrero Hill,HVAC Installation,Approved,37.764159,-122.408156,62258,HVAC Installation permit at 7392 Irving St
BLD202207-4766,2022-07-03,Potrero Hill,Window Replacement,Approved,37.756962,-122.406237,64593,Window Replacement permit at 1643 Valencia St
BLD202207-2823,2022-07-10,Potrero Hill,ADU Construction,Approved,37.756544,-122.404528,336018,ADU Construction permit at 9095 Irving St
BLD202207-2341,2022-07-16,Potrero Hill,Repair,Approved,37.735656,-122.400903,58355,Repair permit at 4204 Market St
BLD202207-8395,2022-07-05,Potrero Hill,Addition,Completed,37.762958,-122.3937,169891,Addition permit at 7875 Geary Blvd
BLD202207-9618,2022-07-22,Potrero Hill,Seismic Retrofit,Approved,37.751784,-122.382723,89742,Seismic Retrofit permit at 142 Mission St
BLD202207-5631,2022-07-24,Potrero Hill,New Construction,Completed,37.761696,-122.382185,892599,New Construction permit at 5538 Fulton St
BLD202207-7786,2022-07-29,Potrero Hill,Roof,Under Review,37.764077,-122.409105,61814,Roof permit at 4324 Market St
BLD202207-3013,2022-07-12,Potrero Hill,New Construction,Under Review,37.755727,-122.399857,601194,New Construction permit at 5655 Mission St
BLD202207-2838,2022-07-11,Potrero Hill,Foundation Work,Withdrawn,37.746151,-122.407129,73463,Foundation Work permit at 3486 Divisadero St
BLD202207-3993,2022-07-13,Potrero Hill,New Construction,Completed,37.747341,-122.386326,685333,New Construction permit at 1100 Mission St
BLD202207-2309,2022-07-01,Potrero Hill,Roof,Completed,37.752926,-122.396043,58469,Roof permit at 4074 Mission St
BLD202207-4857,2022-07-07,Potrero Hill,Seismic Retrofit,Approved,37.761982,-122.393794,69627,Seismic Retrofit permit at 5681 Mission St
BLD202207-9169,2022-07-07,Potrero Hill,Solar Installation,Completed,37.763561,-122.388634,76998,Solar Installation permit at 3923 Van Ness Ave
BLD201910-1368,2019-10-16,Dogpatch,Demolition,On Hold,37.756284,-122.384292,48937,Demolition permit at 1311 Market St
BLD201910-1887,2019-10-06,Dogpatch,Foundation Work,Completed,37.755523,-122.387828,53959,Foundation Work permit at 8649 Mission St
BLD201910-8155,2019-10-10,Dogpatch,ADU Construction,Issued,37.753787,-122.371918,257494,ADU Construction permit at 2154 Mission St
BLD201910-5826,2019-10-10,Dogpatch,Mechanical,Under Review,37.771347,-122.366509,61968,Mechanical permit at 3496 Market St
BLD201910-4314,2019-10-11,Dogpatch,ADU Construction,Completed,37.760175,-122.409656,225808,ADU Construction permit at 2591 Columbus Ave
BLD201910-7782,2019-10-16,Dogpatch,Roof,Expired,37.757556,-122.394189,62850,Roof permit at 6621 Divisadero St
BLD201910-3476,2019-10-10,Dogpatch,Foundation Work,Under Review,37.741964,-122.376595,36858,Foundation Work permit at 7515 Taraval St
BLD201910-2016,2019-10-08,Dogpatch,Window Replacement,Under Review,37.744538,-122.385056,56657,Window Replacement permit at 3824 Divisadero St
BLD201910-4496,2019-10-02,Dogpatch,Electrical,Approved,37.767205,-122.379909,75739,Electrical permit at 315 Market St
BLD201910-8508,2019-10-04,Dogpatch,Window Replacement,Approved,37.740664,-122.370815,71895,Window Replacement permit at 4118 Van Ness Ave
BLD201910-9205,2019-10-12,Dogpatch,Seismic Retrofit,Completed,37.769692,-122.397457,70444,Seismic Retrofit permit at 1125 Fulton St
BLD201910-2778,2019-10-07,Dogpatch,Repair,Issued,37.774983,-122.402655,66813,Repair permit at 3285 Valencia St
BLD201910-3828,2019-10-24,Dogpatch,Seismic Retrofit,Issued,37.757106,-122.382952,48297,Seismic Retrofit permit at 3939 Columbus Ave
BLD201910-5359,2019-10-01,Dogpatch,Demolition,Approved,37.756724,-122.396679,45451,Demolition permit at 6714 Mission St
BLD201910-7885,2019-10-21,Dogpatch,HVAC Installation,Issued,37.768778,-122.395639,55928,HVAC Installation permit at 9123 Columbus Ave
BLD201910-3222,2019-10-03,Dogpatch,Demolition,Expired,37.775794,-122.380328,84800,Demolition permit at 1652 Van Ness Ave
BLD201910-8353,2019-10-20,Dogpatch,Alteration,Issued,37.750566,-122.375997,171192,Alteration permit at 69 Irving St
BLD201910-6294,2019-10-28,Dogpatch,Window Replacement,Completed,37.749824,-122.391401,42050,Window Replacement permit at 5743 Columbus Ave
BLD201910-4513,2019-10-16,Dogpatch,New Construction,Issued,37.756006,-122.392289,671351,New Construction permit at 914 Van Ness Ave
BLD201910-7541,2019-10-20,Dogpatch,Demolition,Expired,37.759581,-122.369709,54702,Demolition permit at 337 Valencia St
BLD201910-9317,2019-10-05,Dogpatch,Seismic Retrofit,Issued,37.766319,-122.380706,58862,Seismic Retrofit permit at 644 Geary Blvd
BLD201910-7502,2019-10-10,Dogpatch,Plumbing,Completed,37.742553,-122.394972,63143,Plumbing permit at 66 Valencia St
BLD201910-6529,2019-10-05,Dogpatch,New Construction,Approved,37.742823,-122.38036,525923,New Construction permit at 3898 Van Ness Ave
BLD201910-3647,2019-10-30,Dogpatch,Alteration,Approved,37.756471,-122.371893,167734,Alteration permit at 6949 Market St
BLD201910-5820,2019-10-06,Dogpatch,Window Replacement,Completed,37.748033,-122.384775,40872,Window Replacement permit at 3804 Van Ness Ave
BLD201910-1596,2019-10-23,Dogpatch,Window Replacement,Under Review,37.764868,-122.37112,47195,Window Replacement permit at 7492 Market St
BLD201910-8317,2019-10-05,Dogpatch,Roof,Approved,37.766056,-122.389111,66988,Roof permit at 2602 Divisadero St
BLD201910-6609,2019-10-20,Dogpatch,Roof,Issued,37.753524,-122.40169,44084,Roof permit at 1911 Columbus Ave
BLD202111-1004,2021-11-30,Visitacion Valley,Foundation Work,Withdrawn,37.716631,-122.406509,27051,Foundation Work permit at 6624 Fulton St
BLD202111-1927,2021-11-13,Visitacion Valley,Roof,On Hold,37.730763,-122.427019,36002,Roof permit at 5565 Columbus Ave
BLD202111-4060,2021-11-24,Visitacion Valley,Demolition,Issued,37.729301,-122.402967,32712,Demolition permit at 7239 Valencia St
BLD202111-2148,2021-11-21,Visitacion Valley,Mechanical,Completed,37.71742,-122.382631,24946,Mechanical permit at 2249 Columbus Ave
BLD202111-2278,2021-11-12,Visitacion Valley,Mechanical,Under Review,37.705194,-122.406785,24437,Mechanical permit at 9225 Mission St
BLD202111-1446,2021-11-12,Visitacion Valley,Demolition,Completed,37.726801,-122.401161,30929,Demolition permit at 5573 Geary Blvd
BLD202111-2720,2021-11-18,Visitacion Valley,Window Replacement,Approved,37.705337,-122.414355,26251,Window Replacement permit at 8023 Valencia St
BLD202111-8496,2021-11-26,Visitacion Valley,Roof,Completed,37.699112,-122.390827,37871,Roof permit at 2221 Taraval St
BLD202111-1625,2021-11-04,Visitacion Valley,HVAC Installation,Under Review,37.735813,-122.415859,33667,HVAC Installation permit at 6965 Market St
BLD202111-5114,2021-11-20,Visitacion Valley,Plumbing,Approved,37.713152,-122.398344,32502,Plumbing permit at 4469 Fulton St
BLD202111-6631,2021-11-21,Visitacion Valley,Mechanical,Approved,37.726981,-122.399265,27816,Mechanical permit at 6577 Irving St
BLD202111-4545,2021-11-01,Visitacion Valley,Repair,Expired,37.723785,-122.405188,26788,Repair permit at 7909 Fulton St
BLD202111-3629,2021-11-05,Visitacion Valley,Mechanical,Withdrawn,37.709065,-122.399236,25348,Mechanical permit at 7618 Van Ness Ave
BLD202111-4654,2021-11-30,Visitacion Valley,Repair,Issued,37.718325,-122.378905,36094,Repair permit at 2415 Valencia St
BLD202111-8113,2021-11-08,Visitacion Valley,Mechanical,Approved,37.721619,-122.415324,32296,Mechanical permit at 4136 Market St
BLD202111-3142,2021-11-28,Visitacion Valley,Plumbing,Completed,37.723879,-122.403377,38200,Plumbing permit at 4403 Taraval St
BLD202111-9489,2021-11-23,Visitacion Valley,Solar Installation,Completed,37.713638,-122.4033,42333,Solar Installation permit at 9052 Columbus Ave
BLD202111-2675,2021-11-02,Visitacion Valley,ADU Construction,Under Review,37.705418,-122.404475,166145,ADU Construction permit at 1270 Columbus Ave
BLD202111-3268,2021-11-04,Visitacion Valley,Seismic Retrofit,Expired,37.71445,-122.403232,48467,Seismic Retrofit permit at 5516 Mission St
BLD202111-1444,2021-11-07,Visitacion Valley,Mechanical,Under Review,37.719657,-122.388987,28649,Mechanical permit at 740 Mission St
BLD202111-8915,2021-11-08,Visitacion Valley,Demolition,Issued,37.718056,-122.403774,34644,Demolition permit at 202 Columbus Ave
BLD202111-9820,2021-11-04,Visitacion Valley,Addition,Completed,37.710849,-122.412386,109011,Addition permit at 1316 Irving St
BLD202111-2188,2021-11-30,Visitacion Valley,Repair,Issued,37.713893,-122.40979,34051,Repair permit at 6046 Market St
BLD202111-6222,2021-11-10,Visitacion Valley,Demolition,Issued,37.703341,-122.405049,29319,Demolition permit at 4952 Mission St
BLD202111-2761,2021-11-22,Visitacion Valley,HVAC Installation,Completed,37.730514,-122.397066,43990,HVAC Installation permit at 47 Geary Blvd
BLD202111-4444,2021-11-22,Visitacion Valley,Mechanical,Under Review,37.714366,-122.413215,29259,Mechanical permit at 3828 Divisadero St
BLD202111-9642,2021-11-06,Visitacion Valley,Alteration,Withdrawn,37.7276,-122.408714,115660,Alteration permit at 4765 Irving St
BLD202111-8291,2021-11-19,Visitacion Valley,Plumbing,Completed,37.719526,-122.403902,32545,Plumbing permit at 8203 Fulton St
BLD202111-4814,2021-11-01,Visitacion Valley,HVAC Installation,Completed,37.724382,-122.39052,30528,HVAC Installation permit at 1817 Mission St
BLD202306-1162,2023-06-23,Bernal Heights,ADU Construction,Under Review,37.741074,-122.423911,272546,ADU Construction permit at 7162 Divisadero St
BLD202306-3616,2023-06-17,Bernal Heights,Solar Installation,Completed,37.746954,-122.420064,46833,Solar Installation permit at 3499 Mission St
BLD202306-1157,2023-06-01,Bernal Heights,Window Replacement,Completed,37.753773,-122.423649,35862,Window Replacement permit at 5500 Market St
BLD202306-4284,2023-06-16,Bernal Heights,Mechanical,Completed,37.738827,-122.406979,53326,Mechanical permit at 1195 Fulton St
BLD202306-6536,2023-06-07,Bernal Heights,Repair,Completed,37.748665,-122.427814,51105,Repair permit at 815 Van Ness Ave
BLD202306-5022,2023-06-09,Bernal Heights,Demolition,Under Review,37.747631,-122.416294,53355,Demolition permit at 3962 Columbus Ave
BLD202306-1521,2023-06-22,Bernal Heights,Demolition,Approved,37.751437,-122.409368,59305,Demolition permit at 3756 Van Ness Ave
BLD202306-7200,2023-06-16,Bernal Heights,Addition,Issued,37.730815,-122.42168,93515,Addition permit at 5988 Fulton St
BLD202306-2192,2023-06-06,Bernal Heights,Repair,On Hold,37.74514,-122.40524,39010,Repair permit at 5556 Valencia St
BLD202306-6259,2023-06-18,Bernal Heights,Solar Installation,Issued,37.748605,-122.411507,56664,Solar Installation permit at 8855 Mission St
BLD202306-8296,2023-06-04,Bernal Heights,ADU Construction,Approved,37.751506,-122.422209,195473,ADU Construction permit at 1288 Fulton St
BLD202306-4504,2023-06-06,Bernal Heights,Electrical,On Hold,37.755452,-122.404674,40810,Electrical permit at 5626 Van Ness Ave
BLD202306-2606,2023-06-13,Bernal Heights,Repair,Issued,37.724529,-122.417354,48154,Repair permit at 3539 Mission St
BLD202306-3219,2023-06-15,Bernal Heights,Seismic Retrofit,On Hold,37.740964,-122.412124,47445,Seismic Retrofit permit at 7469 Valencia St
BLD202306-3090,2023-06-07,Bernal Heights,Seismic Retrofit,Approved,37.737387,-122.402691,67254,Seismic Retrofit permit at 6808 Geary Blvd
BLD202306-8927,2023-06-05,Bernal Heights,Demolition,Completed,37.751316,-122.409091,56581,Demolition permit at 4951 Irving St
BLD202306-7217,2023-06-17,Bernal Heights,Mechanical,Completed,37.736935,-122.425082,60022,Mechanical permit at 7530 Divisadero St
BLD202306-6991,2023-06-29,Bernal Heights,Window Replacement,Approved,37.726573,-122.419245,33851,Window Replacement permit at 2821 Columbus Ave
BLD202306-7448,2023-06-21,Bernal Heights,Seismic Retrofit,Issued,37.725681,-122.427879,52350,Seismic Retrofit permit at 4551 Valencia St
BLD202306-5034,2023-06-25,Bernal Heights,Addition,Completed,37.739411,-122.420191,96941,Addition permit at 8245 Irving St
BLD202306-4426,2023-06-21,Bernal Heights,Window Replacement,Completed,37.739855,-122.414685,50329,Window Replacement permit at 8592 Taraval St
BLD202306-4605,2023-06-24,Bernal Heights,Roof,Approved,37.73555,-122.424615,58720,Roof permit at 5110 Fulton St
BLD202306-7113,2023-06-30,Bernal Heights,Window Replacement,Under Review,37.756405,-122.429922,38797,Window Replacement permit at 2720 Divisadero St
BLD202306-8699,2023-06-21,Bernal Heights,Alteration,Completed,37.748051,-122.427389,149396,Alteration permit at 1356 Fulton St
BLD202306-8451,2023-06-27,Bernal Heights,ADU Construction,Issued,37.752129,-122.419164,247641,ADU Construction permit at 3537 Mission St
BLD202306-6386,2023-06-03,Bernal Heights,Repair,Withdrawn,37.742479,-122.415593,36734,Repair permit at 4384 Taraval St
BLD202306-5218,2023-06-21,Bernal Heights,Electrical,Under Review,37.738855,-122.414243,68871,Electrical permit at 1024 Valencia St
BLD202306-8600,2023-06-29,Bernal Heights,Window Replacement,Completed,37.728959,-122.409206,52050,Window Replacement permit at 1865 Mission St
BLD202306-3627,2023-06-02,Bernal Heights,Roof,Approved,37.752834,-122.426924,50797,Roof permit at 2288 Divisadero St
BLD202306-6252,2023-06-11,Bernal Heights,Addition,Approved,37.746481,-122.418403,178578,Addition permit at 7574 Taraval St
BLD202306-4739,2023-06-08,Bernal Heights,Alteration,Approved,37.718765,-122.417793,207508,Alteration permit at 2346 Fulton St
BLD202306-8666,2023-06-03,Bernal Heights,Window Replacement,Approved,37.749168,-122.418062,56265,Window Replacement permit at 8947 Mission St
BLD202306-3446,2023-06-07,Bernal Heights,Mechanical,Approved,37.733752,-122.419098,37060,Mechanical permit at 4095 Valencia St
BLD202306-4735,2023-06-05,Bernal Heights,Demolition,Under Review,37.746716,-122.417387,64234,Demolition permit at 1499 Columbus Ave
BLD202502-4759,2025-02-27,Visitacion Valley,Foundation Work,Issued,37.709129,-122.403797,29785,Foundation Work permit at 5775 Divisadero St
BLD202502-1784,2025-02-25,Visitacion Valley,Roof,Under Review,37.72452,-122.396469,27253,Roof permit at 5050 Mission St
BLD202502-2997,2025-02-25,Visitacion Valley,Mechanical,Issued,37.710385,-122.400737,34620,Mechanical permit at 3759 Fulton St
BLD202502-6120,2025-02-06,Visitacion Valley,Demolition,Issued,37.725432,-122.406686,42608,Demolition permit at 2018 Van Ness Ave
BLD202502-5940,2025-02-17,Visitacion Valley,ADU Construction,Completed,37.701189,-122.412523,163704,ADU Construction permit at 9325 Van Ness Ave
BLD202502-3309,2025-02-19,Visitacion Valley,New Construction,Approved,37.729551,-122.405738,304370,New Construction permit at 8875 Valencia St
BLD202502-4327,2025-02-01,Visitacion Valley,Foundation Work,Expired,37.726868,-122.406267,25596,Foundation Work permit at 4376 Valencia St
BLD202502-8549,2025-02-28,Visitacion Valley,Solar Installation,Completed,37.721154,-122.402575,44604,Solar Installation permit at 6584 Irving St
BLD202502-8488,2025-02-23,Visitacion Valley,Alteration,Under Review,37.714429,-122.406073,90179,Alteration permit at 799 Divisadero St
BLD202502-2197,2025-02-08,Visitacion Valley,Addition,Approved,37.720396,-122.408557,120746,Addition permit at 9690 Divisadero St
BLD202502-2656,2025-02-22,Visitacion Valley,Electrical,Under Review,37.724052,-122.397667,41633,Electrical permit at 2639 Divisadero St
BLD202502-3292,2025-02-27,Visitacion Valley,HVAC Installation,Withdrawn,37.700709,-122.400746,38159,HVAC Installation permit at 3000 Geary Blvd
BLD202502-4157,2025-02-27,Visitacion Valley,Window Replacement,Under Review,37.710942,-122.402907,30845,Window Replacement permit at 8530 Fulton St
BLD202502-7698,2025-02-12,Visitacion Valley,Plumbing,Issued,37.731376,-122.395701,27023,Plumbing permit at 9766 Fulton St
BLD202502-2017,2025-02-02,Visitacion Valley,ADU Construction,Issued,37.737128,-122.421342,149852,ADU Construction permit at 5448 Irving St
BLD202502-9379,2025-02-07,Visitacion Valley,New Construction,Under Review,37.716934,-122.390946,329766,New Construction permit at 4559 Van Ness Ave
BLD202502-3950,2025-02-18,Visitacion Valley,Roof,Issued,37.705622,-122.409079,40495,Roof permit at 8051 Market St
BLD202502-4758,2025-02-23,Visitacion Valley,Alteration,Approved,37.708374,-122.414267,88171,Alteration permit at 1357 Mission St
BLD202502-8470,2025-02-15,Visitacion Valley,Plumbing,Completed,37.715079,-122.410917,25222,Plumbing permit at 5511 Taraval St
BLD202502-1030,2025-02-22,Visitacion Valley,Seismic Retrofit,Issued,37.725756,-122.386571,47292,Seismic Retrofit permit at 7595 Divisadero St
BLD202502-5762,2025-02-05,Visitacion Valley,New Construction,Issued,37.704289,-122.42253,275363,New Construction permit at 1643 Fulton St
BLD202502-5982,2025-02-20,Visitacion Valley,New Construction,Under Review,37.71801,-122.399996,380589,New Construction permit at 8210 Mission St
BLD202502-8987,2025-02-22,Visitacion Valley,Foundation Work,Withdrawn,37.710348,-122.403551,45975,Foundation Work permit at 4577 Geary Blvd
BLD202502-8505,2025-02-28,Visitacion Valley,Seismic Retrofit,Under Review,37.711304,-122.401893,42254,Seismic Retrofit permit at 9251 Geary Blvd
BLD202502-2665,2025-02-27,Visitacion Valley,HVAC Installation,Under Review,37.709375,-122.399735,20633,HVAC Installation permit at 8025 Van Ness Ave
BLD202502-1661,2025-02-25,Visitacion Valley,Foundation Work,Approved,37.719229,-122.400399,31267,Foundation Work permit at 2929 Fulton St
BLD202502-6724,2025-02-07,Visitacion Valley,Demolition,Under Review,37.698627,-122.424915,37258,Demolition permit at 1293 Fulton St
BLD202502-5782,2025-02-18,Visitacion Valley,Window Replacement,Under Review,37.723765,-122.40295,27348,Window Replacement permit at 9379 Market St
BLD202502-3258,2025-02-02,Visitacion Valley,Repair,Approved,37.730581,-122.407818,40474,Repair permit at 8880 Taraval St
BLD202502-9807,2025-02-23,Visitacion Valley,Foundation Work,Approved,37.7125,-122.422709,45416,Foundation Work permit at 7134 Irving St
BLD202502-8641,2025-02-05,Visitacion Valley,Roof,Issued,37.71413,-122.392939,33962,Roof permit at 6876 Fulton St
BLD202402-5869,2024-02-22,Inner Sunset,Roof,Completed,37.752456,-122.464519,62432,Roof permit at 9801 Valencia St
BLD202402-3562,2024-02-03,Inner Sunset,Electrical,Approved,37.752937,-122.461845,49604,Electrical permit at 2800 Taraval St
BLD202402-6990,2024-02-11,Inner Sunset,Addition,Approved,37.746285,-122.485447,164319,Addition permit at 7071 Valencia St
BLD202402-7928,2024-02-26,Inner Sunset,Addition,Issued,37.756231,-122.463992,226649,Addition permit at 2843 Irving St
BLD202402-7173,2024-02-18,Inner Sunset,Seismic Retrofit,Expired,37.769165,-122.467807,54033,Seismic Retrofit permit at 2557 Market St
BLD202402-3144,2024-02-25,Inner Sunset,Solar Installation,Issued,37.758945,-122.463559,63774,Solar Installation permit at 5221 Irving St
BLD202402-3689,2024-02-09,Inner Sunset,ADU Construction,Issued,37.765434,-122.461277,293857,ADU Construction permit at 521 Valencia St
BLD202402-9656,2024-02-18,Inner Sunset,Foundation Work,Under Review,37.764762,-122.466244,69804,Foundation Work permit at 5275 Irving St
BLD202402-2861,2024-02-26,Inner Sunset,Electrical,Completed,37.76272,-122.462682,65275,Electrical permit at 2722 Fulton St
BLD202402-4536,2024-02-02,Inner Sunset,Mechanical,On Hold,37.746384,-122.461794,45838,Mechanical permit at 2287 Columbus Ave
BLD202402-1534,2024-02-23,Inner Sunset,ADU Construction,Completed,37.766231,-122.478745,262881,ADU Construction permit at 3773 Irving St
BLD202402-1655,2024-02-07,Inner Sunset,New Construction,Approved,37.769694,-122.466814,550595,New Construction permit at 9580 Geary Blvd
BLD202402-4500,2024-02-02,Inner Sunset,Demolition,Completed,37.7668,-122.443393,49143,Demolition permit at 1007 Mission St
BLD202402-1558,2024-02-11,Inner Sunset,Repair,Completed,37.766073,-122.458565,78443,Repair permit at 9597 Mission St
BLD202402-2236,2024-02-21,Inner Sunset,ADU Construction,Expired,37.758096,-122.455638,290287,ADU Construction permit at 74 Van Ness Ave
BLD202402-8431,2024-02-11,Inner Sunset,Mechanical,Approved,37.766279,-122.450559,43229,Mechanical permit at 9261 Divisadero St
BLD202402-3426,2024-02-23,Inner Sunset,New Construction,Expired,37.766221,-122.448709,595805,New Construction permit at 9552 Mission St
BLD202402-8021,2024-02-13,Inner Sunset,Electrical,Completed,37.766716,-122.473258,93113,Electrical permit at 8818 Taraval St
BLD202402-6655,2024-02-20,Inner Sunset,Seismic Retrofit,Withdrawn,37.752821,-122.466807,56030,Seismic Retrofit permit at 8189 Mission St
BLD202402-5052,2024-02-07,Inner Sunset,Addition,Under Review,37.750634,-122.483984,153969,Addition permit at 4351 Taraval St
BLD202402-5698,2024-02-03,Inner Sunset,Roof,Approved,37.761645,-122.479253,78547,Roof permit at 2110 Fulton St
BLD202402-4661,2024-02-02,Inner Sunset,Repair,Withdrawn,37.766396,-122.459847,48633,Repair permit at 444 Geary Blvd
BLD202402-8253,2024-02-11,Inner Sunset,Window Replacement,Under Review,37.769821,-122.466951,50855,Window Replacement permit at 6066 Geary Blvd
BLD202402-3308,2024-02-26,Inner Sunset,Plumbing,Approved,37.755978,-122.473389,59970,Plumbing permit at 6464 Irving St
BLD202402-4420,2024-02-24,Inner Sunset,Foundation Work,Issued,37.75993,-122.469368,64433,Foundation Work permit at 833 Fulton St
BLD201908-9713,2019-08-06,SOMA,Plumbing,Approved,37.797105,-122.397184,86602,Plumbing permit at 6237 Irving St
BLD201908-8984,2019-08-06,SOMA,Solar Installation,Under Review,37.765884,-122.405981,61575,Solar Installation permit at 1527 Geary Blvd
BLD201908-2830,2019-08-14,SOMA,ADU Construction,On Hold,37.773686,-122.399403,249585,ADU Construction permit at 4144 Irving St
BLD201908-4554,2019-08-11,SOMA,Foundation Work,Withdrawn,37.77505,-122.380017,67767,Foundation Work permit at 3706 Mission St
BLD201908-9614,2019-08-02,SOMA,Window Replacement,Expired,37.771853,-122.393868,81250,Window Replacement permit at 4702 Market St
BLD201908-8278,2019-08-07,SOMA,Electrical,Issued,37.788897,-122.391471,61142,Electrical permit at 2476 Van Ness Ave
BLD201908-4990,2019-08-05,SOMA,HVAC Installation,Approved,37.785479,-122.384954,60481,HVAC Installation permit at 4678 Valencia St
BLD201908-1701,2019-08-07,SOMA,HVAC Installation,Issued,37.773458,-122.409313,50969,HVAC Installation permit at 6971 Fulton St
BLD201908-6372,2019-08-29,SOMA,Demolition,Withdrawn,37.77463,-122.391642,33418,Demolition permit at 3988 Irving St
BLD201908-1865,2019-08-15,SOMA,Repair,Issued,37.803726,-122.410154,55426,Repair permit at 3269 Columbus Ave
BLD201908-2373,2019-08-12,SOMA,Window Replacement,On Hold,37.770858,-122.403446,73292,Window Replacement permit at 966 Van Ness Ave
BLD201908-6445,2019-08-05,SOMA,Seismic Retrofit,Approved,37.773821,-122.408885,70495,Seismic Retrofit permit at 2557 Market St
BLD201908-9424,2019-08-31,SOMA,Window Replacement,Issued,37.77791,-122.403018,54696,Window Replacement permit at 5140 Van Ness Ave
BLD201908-1352,2019-08-16,SOMA,Demolition,Issued,37.781248,-122.415359,56478,Demolition permit at 2337 Irving St
BLD201908-3250,2019-08-20,SOMA,Addition,Approved,37.776122,-122.396647,219286,Addition permit at 5019 Market St
BLD201908-3008,2019-08-15,SOMA,Electrical,Issued,37.772896,-122.40939,61876,Electrical permit at 4115 Columbus Ave
BLD201908-6680,2019-08-24,SOMA,Electrical,Under Review,37.791981,-122.391168,68638,Electrical permit at 8130 Market St
BLD201908-8518,2019-08-28,SOMA,Roof,Issued,37.772127,-122.419966,62491,Roof permit at 8062 Columbus Ave
BLD201908-8780,2019-08-17,SOMA,Demolition,Approved,37.78713,-122.396817,55232,Demolition permit at 4565 Divisadero St
BLD201908-8829,2019-08-01,SOMA,Demolition,Issued,37.775373,-122.42099,78344,Demolition permit at 4961 Fulton St
BLD201908-5557,2019-08-04,SOMA,Window Replacement,Completed,37.76977,-122.409523,65780,Window Replacement permit at 3107 Valencia St
BLD201908-7682,2019-08-19,SOMA,Demolition,Expired,37.781873,-122.413922,72024,Demolition permit at 7266 Fulton St
BLD201908-3173,2019-08-12,SOMA,Window Replacement,Approved,37.778078,-122.418169,63508,Window Replacement permit at 998 Market St
BLD201908-2090,2019-08-07,SOMA,Addition,Issued,37.768946,-122.404465,152441,Addition permit at 8631 Irving St
BLD201908-7543,2019-08-07,SOMA,Addition,Issued,37.796596,-122.408787,228906,Addition permit at 7549 Market St
BLD201908-9032,2019-08-08,SOMA,ADU Construction,Approved,37.763271,-122.414606,272704,ADU Construction permit at 6973 Columbus Ave
BLD201908-2074,2019-08-01,SOMA,Demolition,Under Review,37.790768,-122.413084,72904,Demolition permit at 4460 Fulton St
BLD201908-5299,2019-08-17,SOMA,Plumbing,Approved,37.782583,-122.408036,44971,Plumbing permit at 336 Valencia St
BLD201908-5482,2019-08-22,SOMA,Electrical,Under Review,37.794724,-122.412797,75501,Electrical permit at 2848 Columbus Ave
BLD202003-6724,2020-03-18,Noe Valley,Alteration,On Hold,37.749,-122.433043,265838,Alteration permit at 8495 Fulton St
BLD202003-7564,2020-03-29,Noe Valley,Foundation Work,Completed,37.741621,-122.424032,64616,Foundation Work permit at 4070 Irving St
BLD202003-6357,2020-03-19,Noe Valley,Addition,Under Review,37.753957,-122.415671,222475,Addition permit at 5269 Columbus Ave
BLD202003-1036,2020-03-08,Noe Valley,Alteration,Approved,37.76083,-122.459561,321714,Alteration permit at 196 Divisadero St
BLD202003-4614,2020-03-11,Noe Valley,Mechanical,Issued,37.739639,-122.433506,47587,Mechanical permit at 8533 Van Ness Ave
BLD202003-2128,2020-03-31,Noe Valley,Demolition,Expired,37.749198,-122.44882,100749,Demolition permit at 2062 Columbus Ave
BLD202003-7890,2020-03-27,Noe Valley,Mechanical,Issued,37.748859,-122.415924,96504,Mechanical permit at 1984 Taraval St
BLD202003-9377,2020-03-07,Noe Valley,Repair,Issued,37.766093,-122.442653,76710,Repair permit at 5465 Market St
BLD202003-5509,2020-03-23,Noe Valley,Addition,Under Review,37.761389,-122.424291,188191,Addition permit at 6270 Market St
BLD202003-6624,2020-03-02,Noe Valley,Roof,Completed,37.747422,-122.433946,115303,Roof permit at 9800 Valencia St
BLD202003-9729,2020-03-10,Noe Valley,Foundation Work,Completed,37.768727,-122.433208,82389,Foundation Work permit at 8689 Taraval St
BLD202003-3194,2020-03-05,Noe Valley,Mechanical,Under Review,37.754548,-122.419859,88397,Mechanical permit at 5898 Geary Blvd
BLD202003-9740,2020-03-29,Noe Valley,Alteration,Expired,37.753359,-122.429657,309854,Alteration permit at 9173 Columbus Ave
BLD202003-4364,2020-03-17,Noe Valley,Plumbing,Completed,37.750124,-122.442744,120374,Plumbing permit at 7985 Market St
BLD202003-3102,2020-03-04,Noe Valley,Roof,Expired,37.754882,-122.423792,68635,Roof permit at 9281 Van Ness Ave
